seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	product-id
GB-2139461-43-White	B07LFKK4KG	Funny Yorkie Coffee Mug I Love All Dogs But I Only Drink Coffee With Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217UT6INEC	16.95	100	2018-12-17 10:46:54 PST	1		B07LFKK4KG
GB-2139603-20-White	B07LF8D3QT	Funny Chihuahua Coffee Mug I Love All Dogs But I Only Drink Coffee With My Chihuahua Mom Gift For Chihuahua Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Chihuahua Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Chihuahua lover’s friends will actually use and enjoy for years to come, then check out this Chihuahua Coffee mug! </br>	1217USN7ZFC	14.95	100	2018-12-17 05:36:18 PST	1		B07LF8D3QT
GB-2139603-43-White	B07LFGJGX2	Funny Chihuahua Coffee Mug I Love All Dogs But I Only Drink Coffee With My Chihuahua Mom Gift For Chihuahua Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Chihuahua Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Chihuahua lover’s friends will actually use and enjoy for years to come, then check out this Chihuahua Coffee mug! </br>	1217USTRT13	16.95	100	2018-12-17 05:38:14 PST	1		B07LFGJGX2
GB-237698-20-White	B07LF75DKL	Funny Chihuahua Coffee Mug Any Woman Can Be a Mother But It Takes Someone Special To Be a Chihuahua Mama Chihuahua Mom Gift For Chihuahua Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Chihuahua Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Chihuahua lover’s friends will actually use and enjoy for years to come, then check out this Chihuahua Coffee mug! </br>	1217USLM7N6	14.95	100	2018-12-17 05:58:36 PST	1		B07LF75DKL
GB-243145-20-White	B07LFGS6SW	Funny Yorkie Coffee Mug Any Woman Can Be A Mother But It Takes Someone Special To Be a Yorkie Mama Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USTHGD1	14.95	100	2018-12-17 05:28:32 PST	1		B07LFGS6SW
GB-243145-43-White	B07LFGNCQB	Funny Yorkie Coffee Mug Any Woman Can Be A Mother But It Takes Someone Special To Be a Yorkie Mama Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217UST8NUN	16.95	100	2018-12-17 05:30:32 PST	1		B07LFGNCQB
GB-2434-20-White	B07LG23KM7	Funny Pitbull Coffee Mug Proud Pitbull Mama Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR PITBULL LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull Coffee mug! </br>	1218UUA2U8F	14.95	100	2018-12-17 23:57:12 PST	1		B07LG23KM7
GB-2436-20-White	B07LG26WHZ	Funny Rottweiler Coffee Mug Don't Judge My Rottweiler And I Won't Judge Your Kids Rottweiler Mom Gift For Rottweiler Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR ROTTWEILER LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Rottweiler Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Rottweiler lover’s friends will actually use and enjoy for years to come, then check out this Rottweiler Coffee mug! </br>	1218UU966E0	14.95	100	2018-12-17 23:55:12 PST	1		B07LG26WHZ
GB-281755-20-White	B07LFG7LHD	Funny Chihuahua Coffee Mug Owned By A Chihuahua Mom Gift For Chihuahua Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Chihuahua Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Chihuahua lover’s friends will actually use and enjoy for years to come, then check out this Chihuahua Coffee mug! </br>	1217USVY3NF	14.95	100	2018-12-17 05:54:38 PST	1		B07LFG7LHD
GB-281755-43-White	B07LF7PPL1	Funny Chihuahua Coffee Mug Owned By A Chihuahua Mom Gift For Chihuahua Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Chihuahua Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Chihuahua lover’s friends will actually use and enjoy for years to come, then check out this Chihuahua Coffee mug! </br>	1217USMUL7U	16.95	100	2018-12-17 05:56:38 PST	1		B07LF7PPL1
GB-2837-20-White	B07LG1YR2V	Funny Pitbull Coffee Mug Proud Pit Bull Mama Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR PITBULL LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull Coffee mug! </br>	1218UU9QPA3	14.95	100	2018-12-17 23:53:28 PST	1		B07LG1YR2V
GB-2935-20-White	B07LG3KGPX	Funny Pitbull Coffee Mug Proud Pit Bull Mama Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR PITBULL LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull Coffee mug! </br>	1218UU9IM46	14.95	100	2018-12-17 23:51:12 PST	1		B07LG3KGPX
GB-3110-20-White	B07LG15S1T	Funny Pitbull Coffee Mug Proud Pit Bull Mama Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR PITBULL LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull Coffee mug! </br>	1218UU92BGC	14.95	100	2018-12-17 23:48:54 PST	1		B07LG15S1T
GB-323922-20-Black	B07LFCCG56	Funny Yorkie Coffee Mug Owned By A Yorkie Yorkshire Terrier Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USJI5DS	16.95	100	2018-12-17 02:27:12 PST	1		B07LFCCG56
GB-323922-20-White	B07LFCWH18	Funny Yorkie Coffee Mug Owned By A Yorkie Yorkshire Terrier Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USKUJER	14.95	100	2018-12-17 02:24:50 PST	1		B07LFCWH18
GB-323922-43-Black	B07LFF31RP	Funny Yorkie Coffee Mug Owned By A Yorkie Yorkshire Terrier Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USL9DKC	19.95	100	2018-12-17 02:30:29 PST	1		B07LFF31RP
GB-323922-43-White	B07LFDCYS2	Funny Yorkie Coffee Mug Owned By A Yorkie Yorkshire Terrier Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USJZ4BB	16.95	100	2018-12-17 02:28:50 PST	1		B07LFDCYS2
GB-3312615-20-Black	B07LFKKWMJ	Funny Rottweiler Coffee Mug I'm Rottweiler Mommy And I Used To Hearing Crap From People Who Never Had One Rottweiler Mom Gift For Rottweiler Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR ROTTWEILER LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Rottweiler Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Rottweiler lover’s friends will actually use and enjoy for years to come, then check out this Rottweiler Coffee mug! </br>	1217UT4UJFI	16.95	100	2018-12-17 10:38:12 PST	1		B07LFKKWMJ
GB-3312615-43-Black	B07LFKFLZN	Funny Rottweiler Coffee Mug I'm Rottweiler Mommy And I Used To Hearing Crap From People Who Never Had One Rottweiler Mom Gift For Rottweiler Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR ROTTWEILER LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Rottweiler Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Rottweiler lover’s friends will actually use and enjoy for years to come, then check out this Rottweiler Coffee mug! </br>	1217UT5NCM9	19.95	100	2018-12-17 10:39:58 PST	1		B07LFKFLZN
GB-331699-20-White	B07LFCSQRT	Funny Yorkie Coffee Mug Blessed Is The Person Who Has Earned The Love Of A Yorkie Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USJWFKY	14.95	100	2018-12-17 02:20:24 PST	1		B07LFCSQRT
GB-331699-43-White	B07LFCKZVK	Funny Yorkie Coffee Mug Blessed Is The Person Who Has Earned The Love Of A Yorkie Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS MUG, YOU CAN MAKE YOUR YORKIE LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Yorkie Coffee Mug is a fantastic choice. </br> <br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br> <br> If you’re looking for a gift that your Yorkie lover’s friends will actually use and enjoy for years to come, then check out this Yorkie Coffee mug! </br>	1217USKFGUR	16.95	100	2018-12-17 02:22:24 PST	1		B07LFCKZVK
GB-3338294-22-lrg-Black	B07MP2ZRB8	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229URVGLPK	21.95	100	2018-12-29 01:27:41 PST	1		B07MP2ZRB8
GB-3338294-22-med-Black	B07MDMX53G	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229UIV35VV	21.95	100	2018-12-29 01:25:02 PST	1		B07MDMX53G
GB-3338294-22-sml-Black	B07MB1Z2WH	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229UMNHAMJ	21.95	100	2018-12-29 01:23:06 PST	1		B07MB1Z2WH
GB-3338294-22-xlg-Black	B07M69RHBL	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229UIV50ZX	21.95	100	2018-12-29 01:29:02 PST	1		B07M69RHBL
GB-3338294-22-xxl-Black	B07MB1ZSN4	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229UXTJQ1G	21.95	100	2018-12-29 01:31:21 PST	1		B07MB1ZSN4
GB-3338294-22-xxxl-Black	B07MH7NCH7	DoggyMarket Funny Pit Bull T-Shirt Pitbull Mom Gift for Pitbull Lover Black	<b>WITH THIS T-SHIRT, YOU CAN MAKE YOUR CHIHUAHUA LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b> <br> The best gifts are both personal and functional, and that’s why this Pitbull T-Shirt is a fantastic choice. </br> <br> If you’re looking for a gift that your Pitbull lover’s friends will actually use and enjoy for years to come, then check out this Pitbull T-Shirt! </br>	1229UP9HYYG	21.95	100	2018-12-29 01:33:05 PST	1		B07MH7NCH7
